1,IA00029IS0003700NRA37N000,2022-03-22T15:21:13Z,03,1,15,25.149,1110,0,10,15,6,0.4
2,IA00029IS0007500WTQUICPIC,2022-03-22T15:21:07Z,03,1,15,1.901,205,1,22,50,38,0.76
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,1,15,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-22T15:24:53Z,03,1,15,8.701,698,0,11,21,19,0.9047619047619048
5,IA00035IS0012000NRA120N00,2022-03-22T15:20:54Z,03,1,15,8.196,557,0,11,16,10,0.625
6,IA00035IS0012000SRA120S00,2022-03-22T15:21:04Z,03,1,15,18.061,926,0,12,17,6,0.35294117647058826
7,IA00080IS0001900ERA19E000,2022-03-22T15:24:43Z,03,1,15,17.536,855,0,13,15,12,0.8
8,IA00080IS0001900WRA19W000,2022-03-22T15:21:00Z,03,1,15,5.661,437,0,11,16,9,0.5625
9,IA00080IS0003200ERA32E000,2022-03-22T15:20:18Z,03,1,15,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-22T15:20:00Z,03,1,15,8.44,580,0,3,5,4,0.8
11,IA00080IS0004400ERA44E000,2022-03-22T15:24:09Z,03,1,15,410.969,13340,0,3,10,7,0.7
12,IA00080IS0008000ERA80E000,2022-03-22T15:20:18Z,03,1,15,14.903,730,0,12,12,7,0.5833333333333334
13,IA00080IS0008000WRA80W000,2022-03-22T15:20:13Z,03,1,15,6.762,380,0,12,12,10,0.8333333333333334
14,IA00080IS001150OEDALLSCAL,2022-03-22T15:24:30Z,03,1,15,11.826,808,0,3,23,18,0.782608695652174
15,IA00080IS0014400WPRAIRIEM,2022-03-01T00:00:00Z,3,1,15,4.523,430,1,2,48,24,0.5
16,IA00080IS0014800ERA148E00,2022-03-22T15:20:48Z,03,1,15,4.172,377,0,10,24,19,0.7916666666666666
17,IA00080IS0014800WRA148W00,2022-03-22T15:21:41Z,03,1,15,17.105,866,0,11,22,16,0.7272727272727273
18,IA00080IS001510OEJASPSCAL,2022-03-22T15:23:31Z,03,1,15,16.376,1006,0,3,24,18,0.75
19,IA00080IS0018000ERA180E00,2022-03-22T15:24:56Z,03,1,15,9.145,663,0,11,23,15,0.6521739130434783
20,IA00080IS0018000WRA180W00,2022-03-22T15:21:46Z,03,1,15,12.979,794,0,10,10,4,0.4
21,IA00080IS0018200WKUMandGO,2022-03-22T15:20:29Z,03,1,15,5.001,366,1,17,11,7,0.6363636363636364
22,IA00080IS0020200WKWIKSTAR,2022-03-22T15:22:49Z,03,1,15,12.543,621,1,48,110,65,0.5909090909090909
23,IA00080IS0020800ERA208E00,2022-03-22T15:21:11Z,03,1,15,20.162,930,0,11,22,10,0.45454545454545453
24,IA00080IS0020800WRA208W00,2022-03-22T15:22:12Z,03,1,15,8.419,504,0,11,19,8,0.42105263157894735
25,IA00080IS0021600WKUMandGO,2022-03-22T15:23:05Z,03,1,15,8.643,415,1,23,9,5,0.5555555555555556
26,IA00080IS0022000WCASEYS00,2022-03-22T15:23:07Z,03,1,15,3.309,228,1,25,20,20,1.0
27,IA00080IS0022000WMCDONALD,2022-03-22T15:20:18Z,03,1,15,3.457,328,1,8,28,26,0.9285714285714286
28,IA00080IS0023700ERA237E00,2022-03-22T15:23:03Z,03,1,15,3.209,371,0,12,23,15,0.6521739130434783
29,IA00080IS0023700WKUMandGO,2022-03-22T15:23:06Z,03,1,15,1.356,159,1,16,14,5,0.35714285714285715
30,IA00080IS0023700WRA237W00,2022-03-22T15:20:02Z,03,1,15,24.084,1074,0,12,23,15,0.6521739130434783
31,IA00080IS0025900WBP000000,2022-03-22T15:22:36Z,03,1,15,9.676,476,1,22,46,46,1.0
32,IA00080IS0026700WKUMandGO,2022-03-22T15:20:37Z,03,1,15,14.309,698,1,18,12,6,0.5
33,IA00080IS0026800ERA268E00,2022-03-22T15:23:05Z,03,1,15,11.344,725,0,3,8,6,0.75
34,IA00080IS0026800WRA268W00,2022-03-22T15:22:59Z,03,1,15,16.307,954,0,3,8,6,0.75
35,IA00080IS0027000ERA270E00,2022-03-22T15:22:08Z,03,1,15,8.388,603,0,11,12,4,0.3333333333333333
36,IA00080IS0027000WRA270W00,2022-03-22T15:20:44Z,03,1,15,18.763,1014,0,12,15,8,0.5333333333333333
37,IA00080IS002840OEI80TRSTO,2022-03-22T15:22:33Z,03,1,15,4.72,511,1,1,650,625,0.9615384615384616
38,IA00080IS0030000ERA300E00,2022-03-22T15:24:24Z,03,1,15,21.937,1320,0,10,14,10,0.7142857142857143
39,IA00080IS0030000WRA300W00,2022-03-22T15:21:47Z,03,1,15,16.708,1123,0,11,20,9,0.45
40,IA00235IS0001100WKUMandGO,2022-03-22T15:20:34Z,03,1,15,6.591,501,1,21,11,6,0.5454545454545454
41,IA00380IS0001140SRA11S000,2022-03-22T15:20:07Z,03,1,15,17.722,857,0,11,17,11,0.6470588235294118
42,IA00380IS0001150NRA11N000,2022-03-22T15:20:41Z,03,1,15,12.934,648,0,12,17,14,0.8235294117647058
43,IA00380IS0001300WCASEYS00,2022-03-22T15:22:34Z,03,1,15,11.334,557,1,27,92,47,0.5108695652173914
44,IA00380IS0001300WKWIKSTAR,2022-03-22T15:21:42Z,03,1,15,11.426,673,1,21,11,7,0.6363636363636364
45,KS00070IS000071OWRULETORA,2022-03-22T15:25:32Z,03,1,15,387.609,12249,0,2,10,5,0.5
46,KS00070IS000078OERULETORA,2022-03-22T15:25:59Z,03,1,15,367.815,11611,0,3,10,3,0.3
47,KS00070IS000486OE0COLBYRA,2022-03-22T15:27:02Z,03,1,15,302.42,9770,0,2,10,6,0.6
48,KS00070IS000489OW0COLBYRA,2022-03-22T15:26:33Z,03,1,15,311.371,10086,0,2,10,8,0.8
49,KS00070IS001319OEWAKEENRA,2022-03-22T15:25:04Z,03,1,15,168.535,5918,0,2,10,5,0.5
50,KS00070IS001327OWWAKEENRA,2022-03-01T00:00:00Z,3,1,15,181.937,6385,0,2,10,5,0.5
51,KS00070IS001871OERUSSELRA,2022-03-22T15:27:35Z,03,1,15,79.819,3401,0,1,8,5,0.625
52,KS00070IS001871OWRUSSELRA,2022-03-22T15:28:44Z,03,1,15,85.659,3736,0,1,8,6,0.75
53,KS00070IS002241OWELLSWORA,2022-03-22T15:26:41Z,03,1,15,59.7,2669,0,2,10,0,0.0
54,KS00070IS002246OEELLSWORA,2022-03-22T15:28:03Z,03,1,15,57.011,2500,0,2,10,6,0.6
55,KS00070IS002653OESOLOMORA,2022-03-22T15:28:41Z,03,1,15,124.305,4544,0,2,10,5,0.5
56,KS00070IS002653OWSOLOMORA,2022-03-22T15:24:30Z,03,1,15,120.054,4264,0,2,10,5,0.5
57,KS00070IS003095OWJUNCTIRA,2022-03-22T15:26:49Z,03,1,15,190.928,6393,0,2,10,1,0.1
58,KS00070IS003099OEJUNCTIRA,2022-03-22T15:25:10Z,03,1,15,198.533,6730,0,2,10,9,0.9
59,KS00070IS003365OEPAXICORA,2022-03-22T15:28:56Z,03,1,15,239.274,7857,0,2,15,14,0.9333333333333333
60,KS00070IS003365OWPAXICORA,2022-03-22T15:25:13Z,03,1,15,234.524,7668,0,2,15,13,0.8666666666666667
61,KY00065IS0000020N65WELCOM,2022-03-22T15:20:01Z,03,1,15,181.511,7421,0,1,21,0,0.0
62,KY00065IS000020NSMARATHON,2022-03-22T15:20:53Z,03,1,15,179.147,7242,1,1,60,16,0.26666666666666666
63,KY00065IS0000340NWEIGHS34,2022-03-22T15:20:06Z,03,1,15,175.871,7312,0,1,40,36,0.9
64,KY00065IS0005900N65NRA059,2022-03-22T15:20:04Z,03,1,15,101.672,4939,0,1,113,100,0.8849557522123894
