1,IA00029IS0003700NRA37N000,2022-03-12T19:20:01Z,03,5,19,25.149,1110,0,10,15,8,0.5333333333333333
2,IA00029IS0007500WTQUICPIC,2022-03-12T19:20:56Z,03,5,19,1.901,205,1,22,50,48,0.96
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,5,19,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-12T19:24:56Z,03,5,19,8.701,698,0,11,21,19,0.9047619047619048
5,IA00035IS0012000NRA120N00,2022-03-12T19:21:08Z,03,5,19,8.196,557,0,11,16,12,0.75
6,IA00035IS0012000SRA120S00,2022-03-12T19:21:56Z,03,5,19,18.061,926,0,12,17,9,0.5294117647058824
7,IA00080IS0001900ERA19E000,2022-03-12T19:20:01Z,03,5,19,17.536,855,0,13,15,13,0.8666666666666667
8,IA00080IS0001900WRA19W000,2022-03-12T19:20:17Z,03,5,19,5.661,437,0,11,16,7,0.4375
9,IA00080IS0003200ERA32E000,2022-03-12T19:20:39Z,03,5,19,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-12T19:20:39Z,03,5,19,8.44,580,0,3,5,4,0.8
11,IA00080IS0004400ERA44E000,2022-03-12T19:21:43Z,03,5,19,410.969,13340,0,3,10,3,0.3
12,IA00080IS0008000ERA80E000,2022-03-12T19:20:35Z,03,5,19,14.903,730,0,12,12,3,0.25
13,IA00080IS0008000WRA80W000,2022-03-12T19:20:35Z,03,5,19,6.762,380,0,12,12,7,0.5833333333333334
14,IA00080IS001150OEDALLSCAL,2022-03-12T19:24:51Z,03,5,19,11.826,808,0,3,23,14,0.6086956521739131
15,IA00080IS0014400WPRAIRIEM,2022-03-01T00:00:00Z,3,5,19,4.523,430,1,2,48,24,0.5
16,IA00080IS0014800ERA148E00,2022-03-12T19:24:00Z,03,5,19,4.172,377,0,10,24,24,1.0
17,IA00080IS0014800WRA148W00,2022-03-12T19:22:00Z,03,5,19,17.105,866,0,11,22,13,0.5909090909090909
18,IA00080IS001510OEJASPSCAL,2022-03-12T19:23:49Z,03,5,19,16.376,1006,0,3,24,20,0.8333333333333334
19,IA00080IS0018000ERA180E00,2022-03-12T19:20:17Z,03,5,19,9.145,663,0,11,23,16,0.6956521739130435
20,IA00080IS0018000WRA180W00,2022-03-12T19:23:32Z,03,5,19,12.979,794,0,10,10,3,0.3
21,IA00080IS0018200WKUMandGO,2022-03-12T19:21:34Z,03,5,19,5.001,366,1,17,11,9,0.8181818181818182
22,IA00080IS0020200WKWIKSTAR,2022-03-12T19:23:18Z,03,5,19,12.543,621,1,48,110,69,0.6272727272727273
23,IA00080IS0020800ERA208E00,2022-03-12T19:23:00Z,03,5,19,20.162,930,0,11,22,17,0.7727272727272727
24,IA00080IS0020800WRA208W00,2022-03-12T19:21:16Z,03,5,19,8.419,504,0,11,19,7,0.3684210526315789
25,IA00080IS0021600WKUMandGO,2022-03-12T19:21:01Z,03,5,19,8.643,415,1,23,9,5,0.5555555555555556
26,IA00080IS0022000WCASEYS00,2022-03-12T19:23:13Z,03,5,19,3.309,228,1,25,20,20,1.0
27,IA00080IS0022000WMCDONALD,2022-03-12T19:20:39Z,03,5,19,3.457,328,1,8,28,25,0.8928571428571429
28,IA00080IS0023700ERA237E00,2022-03-12T19:23:05Z,03,5,19,3.209,371,0,12,23,22,0.9565217391304348
29,IA00080IS0023700WKUMandGO,2022-03-12T19:20:25Z,03,5,19,1.356,159,1,16,14,8,0.5714285714285714
30,IA00080IS0023700WRA237W00,2022-03-12T19:21:16Z,03,5,19,24.084,1074,0,12,23,15,0.6521739130434783
31,IA00080IS0025900WBP000000,2022-03-12T19:23:14Z,03,5,19,9.676,476,1,22,46,46,1.0
32,IA00080IS0026700WKUMandGO,2022-03-12T19:21:01Z,03,5,19,14.309,698,1,18,12,6,0.5
33,IA00080IS0026800ERA268E00,2022-03-12T19:23:39Z,03,5,19,11.344,725,0,3,8,6,0.75
34,IA00080IS0026800WRA268W00,2022-03-12T19:22:53Z,03,5,19,16.307,954,0,3,8,7,0.875
35,IA00080IS0027000ERA270E00,2022-03-12T19:21:19Z,03,5,19,8.388,603,0,11,12,9,0.75
36,IA00080IS0027000WRA270W00,2022-03-12T19:21:02Z,03,5,19,18.763,1014,0,12,15,5,0.3333333333333333
37,IA00080IS002840OEI80TRSTO,2022-03-12T19:23:13Z,03,5,19,4.72,511,1,1,650,515,0.7923076923076923
38,IA00080IS0030000ERA300E00,2022-03-12T19:24:43Z,03,5,19,21.937,1320,0,10,14,9,0.6428571428571429
39,IA00080IS0030000WRA300W00,2022-03-12T19:22:08Z,03,5,19,16.708,1123,0,11,20,11,0.55
40,IA00235IS0001100WKUMandGO,2022-03-12T19:20:51Z,03,5,19,6.591,501,1,21,11,7,0.6363636363636364
41,IA00380IS0001140SRA11S000,2022-03-12T19:20:25Z,03,5,19,17.722,857,0,11,17,12,0.7058823529411765
42,IA00380IS0001150NRA11N000,2022-03-12T19:23:35Z,03,5,19,12.934,648,0,12,17,15,0.8823529411764706
43,IA00380IS0001300WCASEYS00,2022-03-12T19:23:13Z,03,5,19,11.334,557,1,27,92,51,0.5543478260869565
44,IA00380IS0001300WKWIKSTAR,2022-03-12T19:22:02Z,03,5,19,11.426,673,1,21,11,6,0.5454545454545454
45,KS00070IS000071OWRULETORA,2022-03-12T19:27:46Z,03,5,19,387.609,12249,0,2,10,7,0.7
46,KS00070IS000078OERULETORA,2022-03-12T19:27:24Z,03,5,19,367.815,11611,0,3,10,7,0.7
47,KS00070IS000486OE0COLBYRA,2022-03-12T19:26:05Z,03,5,19,302.42,9770,0,2,10,10,1.0
48,KS00070IS000489OW0COLBYRA,2022-03-12T19:27:34Z,03,5,19,311.371,10086,0,2,10,8,0.8
49,KS00070IS001319OEWAKEENRA,2022-03-12T19:25:31Z,03,5,19,168.535,5918,0,2,10,5,0.5
50,KS00070IS001327OWWAKEENRA,2022-03-12T19:28:09Z,03,5,19,181.937,6385,0,2,10,5,0.5
51,KS00070IS001871OERUSSELRA,2022-03-12T19:28:48Z,03,5,19,79.819,3401,0,1,8,8,1.0
52,KS00070IS001871OWRUSSELRA,2022-03-01T00:00:00Z,3,5,19,85.659,3736,0,1,8,4,0.5
53,KS00070IS002241OWELLSWORA,2022-03-01T00:00:00Z,3,5,19,59.7,2669,0,2,10,5,0.5
54,KS00070IS002246OEELLSWORA,2022-03-12T19:27:23Z,03,5,19,57.011,2500,0,2,10,7,0.7
55,KS00070IS002653OESOLOMORA,2022-03-12T19:27:22Z,03,5,19,124.305,4544,0,2,10,8,0.8
56,KS00070IS002653OWSOLOMORA,2022-03-12T19:28:54Z,03,5,19,120.054,4264,0,2,10,5,0.5
57,KS00070IS003095OWJUNCTIRA,2022-03-12T19:28:09Z,03,5,19,190.928,6393,0,2,10,6,0.6
58,KS00070IS003099OEJUNCTIRA,2022-03-12T19:29:48Z,03,5,19,198.533,6730,0,2,10,10,1.0
59,KS00070IS003365OEPAXICORA,2022-03-12T19:28:55Z,03,5,19,239.274,7857,0,2,15,11,0.7333333333333333
60,KS00070IS003365OWPAXICORA,2022-03-12T19:27:40Z,03,5,19,234.524,7668,0,2,15,12,0.8
61,KY00065IS0000020N65WELCOM,2022-03-12T19:20:01Z,03,5,19,181.511,7421,0,1,21,0,0.0
62,KY00065IS000020NSMARATHON,2022-03-12T19:20:54Z,03,5,19,179.147,7242,1,1,60,0,0.0
63,KY00065IS0000340NWEIGHS34,2022-03-12T19:20:06Z,03,5,19,175.871,7312,0,1,40,40,1.0
64,KY00065IS0005900N65NRA059,2022-03-12T19:20:03Z,03,5,19,101.672,4939,0,1,113,59,0.5221238938053098
65,KY00065IS0005900S65SRA059,2022-03-12T19:20:08Z,03,5,19,93.597,5008,0,1,109,106,0.9724770642201835
66,KY00065IS0011400S65SRA114,2022-03-12T19:20:10Z,03,5,19,77.461,4073,0,1,26,18,0.6923076923076923
67,KY00075IS0000100N75WELCOM,2022-03-12T19:20:42Z,03,5,19,201.385,8558,0,1,15,29,1.9333333333333333
68,KY00075IS0003300NWEIGHS33,2022-03-12T19:20:45Z,03,5,19,150.45,7114,0,1,50,42,0.84
69,KY00075IS0003400SWEIGHS34,2022-03-12T19:20:49Z,03,5,19,151.869,7354,0,1,40,22,0.55
70,KY00075IS0007500SWALTONWS,2022-03-12T19:20:56Z,03,5,19,217.86,7884,0,1,45,45,1.0
71,KY00075IS0016800SCRITENWS,2022-03-12T19:20:52Z,03,5,19,198.485,7263,0,1,39,37,0.9487179487179487
72,KY00075IS0017700N75NRA177,2022-03-12T19:20:44Z,03,5,19,216.962,7774,0,1,53,35,0.660377358490566
73,KY00075IS0017700S75SRA177,2022-03-12T19:20:47Z,03,5,19,212.545,7537,0,1,67,67,1.0
74,MN00035IS0006810NHEATHCRK,2022-03-12T19:22:43Z,03,5,19,13.849,957,0,11,22,16,0.7272727272727273
75,MN00035IS0013200SFORESTLK,2022-03-12T19:25:13Z,03,5,19,2.969,397,0,6,15,9,0.6
76,MN00094IS0009960ELKLATOKA,2022-03-12T19:20:43Z,03,5,19,9.167,805,0,9,38,27,0.7105263157894737
77,MN00094IS0015170EBIGSPUNK,2022-03-12T19:23:13Z,03,5,19,3.776,490,0,9,16,13,0.8125
78,MN00094IS0018700E0ENFIELD,2022-03-12T19:20:43Z,03,5,19,11.426,691,0,10,18,16,0.8888888888888888
79,MN00094IS0021500EELMCREEK,2022-03-12T19:21:43Z,03,5,19,3.517,471,0,8,15,6,0.4
80,MN00094IS0025580W0STCROIX,2022-03-12T19:20:43Z,03,5,19,9.177,777,0,11,53,45,0.8490566037735849
81,OH00033US0009790EUS33,2022-03-12T19:20:21Z,03,5,19,119.338,4557,0,1,8,6,0.75
82,OH00033US0009790WUS33,2022-03-12T19:20:21Z,03,5,19,124.383,4765,0,1,8,8,1.0
83,OH00070IS0013050WLI70W,2022-03-12T19:20:21Z,03,5,19,9.531,691,0,1,66,40,0.6060606060606061
