1,IA00029IS0003700NRA37N000,2022-03-24T00:21:10Z,03,3,00,25.149,1110,0,10,15,8,0.5333333333333333
2,IA00029IS0007500WTQUICPIC,2022-03-24T00:20:23Z,03,3,00,1.901,205,1,22,50,17,0.34
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,3,0,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-24T00:23:51Z,03,3,00,8.701,698,0,11,21,14,0.6666666666666666
5,IA00035IS0012000NRA120N00,2022-03-24T00:20:48Z,03,3,00,8.196,557,0,11,16,6,0.375
6,IA00035IS0012000SRA120S00,2022-03-24T00:21:11Z,03,3,00,18.061,926,0,12,17,6,0.35294117647058826
7,IA00080IS0001900ERA19E000,2022-03-24T00:20:26Z,03,3,00,17.536,855,0,13,15,3,0.2
8,IA00080IS0001900WRA19W000,2022-03-24T00:20:58Z,03,3,00,5.661,437,0,11,16,5,0.3125
9,IA00080IS0003200ERA32E000,2022-03-24T00:20:15Z,03,3,00,13.726,725,0,3,5,2,0.4
10,IA00080IS0003200WRA32W000,2022-03-24T00:24:32Z,03,3,00,8.44,580,0,3,5,4,0.8
11,IA00080IS0004400ERA44E000,2022-03-24T00:21:07Z,03,3,00,410.969,13340,0,3,10,7,0.7
12,IA00080IS0008000ERA80E000,2022-03-24T00:20:15Z,03,3,00,14.903,730,0,12,12,5,0.4166666666666667
13,IA00080IS0008000WRA80W000,2022-03-24T00:20:12Z,03,3,00,6.762,380,0,12,12,7,0.5833333333333334
14,IA00080IS001150OEDALLSCAL,2022-03-24T00:24:26Z,03,3,00,11.826,808,0,3,23,17,0.7391304347826086
15,IA00080IS0014400WPRAIRIEM,2022-03-24T00:20:49Z,03,3,00,4.523,430,1,2,48,36,0.75
16,IA00080IS0014800ERA148E00,2022-03-24T00:23:00Z,03,3,00,4.172,377,0,10,24,17,0.7083333333333334
17,IA00080IS0014800WRA148W00,2022-03-24T00:21:39Z,03,3,00,17.105,866,0,11,22,5,0.22727272727272727
18,IA00080IS001510OEJASPSCAL,2022-03-24T00:23:30Z,03,3,00,16.376,1006,0,3,24,19,0.7916666666666666
19,IA00080IS0018000ERA180E00,2022-03-24T00:24:52Z,03,3,00,9.145,663,0,11,23,13,0.5652173913043478
20,IA00080IS0018000WRA180W00,2022-03-24T00:23:10Z,03,3,00,12.979,794,0,10,10,1,0.1
21,IA00080IS0018200WKUMandGO,2022-03-24T00:21:10Z,03,3,00,5.001,366,1,17,11,7,0.6363636363636364
22,IA00080IS0020200WKWIKSTAR,2022-03-24T00:22:52Z,03,3,00,12.543,621,1,48,110,0,0.0
23,IA00080IS0020800ERA208E00,2022-03-24T00:22:58Z,03,3,00,20.162,930,0,11,22,12,0.5454545454545454
24,IA00080IS0020800WRA208W00,2022-03-24T00:20:12Z,03,3,00,8.419,504,0,11,19,6,0.3157894736842105
25,IA00080IS0021600WKUMandGO,2022-03-24T00:23:02Z,03,3,00,8.643,415,1,23,9,5,0.5555555555555556
26,IA00080IS0022000WCASEYS00,2022-03-24T00:23:04Z,03,3,00,3.309,228,1,25,20,20,1.0
27,IA00080IS0022000WMCDONALD,2022-03-24T00:20:15Z,03,3,00,3.457,328,1,8,28,24,0.8571428571428571
28,IA00080IS0023700ERA237E00,2022-03-24T00:21:37Z,03,3,00,3.209,371,0,12,23,16,0.6956521739130435
29,IA00080IS0023700WKUMandGO,2022-03-24T00:23:02Z,03,3,00,1.356,159,1,16,14,4,0.2857142857142857
30,IA00080IS0023700WRA237W00,2022-03-24T00:23:22Z,03,3,00,24.084,1074,0,12,23,12,0.5217391304347826
31,IA00080IS0025900WBP000000,2022-03-24T00:22:40Z,03,3,00,9.676,476,1,22,46,46,1.0
32,IA00080IS0026700WKUMandGO,2022-03-24T00:20:35Z,03,3,00,14.309,698,1,18,12,4,0.3333333333333333
33,IA00080IS0026800ERA268E00,2022-03-24T00:20:06Z,03,3,00,11.344,725,0,3,8,2,0.25
34,IA00080IS0026800WRA268W00,2022-03-24T00:22:58Z,03,3,00,16.307,954,0,3,8,5,0.625
35,IA00080IS0027000ERA270E00,2022-03-24T00:22:09Z,03,3,00,8.388,603,0,11,12,5,0.4166666666666667
36,IA00080IS0027000WRA270W00,2022-03-24T00:21:03Z,03,3,00,18.763,1014,0,12,15,5,0.3333333333333333
37,IA00080IS002840OEI80TRSTO,2022-03-24T00:22:39Z,03,3,00,4.72,511,1,1,650,778,1.196923076923077
38,IA00080IS0030000ERA300E00,2022-03-24T00:24:20Z,03,3,00,21.937,1320,0,10,14,7,0.5
39,IA00080IS0030000WRA300W00,2022-03-24T00:20:42Z,03,3,00,16.708,1123,0,11,20,9,0.45
40,IA00235IS0001100WKUMandGO,2022-03-24T00:20:32Z,03,3,00,6.591,501,1,21,11,7,0.6363636363636364
41,IA00380IS0001140SRA11S000,2022-03-24T00:20:07Z,03,3,00,17.722,857,0,11,17,9,0.5294117647058824
42,IA00380IS0001150NRA11N000,2022-03-24T00:23:12Z,03,3,00,12.934,648,0,12,17,10,0.5882352941176471
43,IA00380IS0001300WCASEYS00,2022-03-24T00:27:41Z,03,3,00,11.334,557,1,27,92,60,0.6521739130434783
44,IA00380IS0001300WKWIKSTAR,2022-03-24T00:21:39Z,03,3,00,11.426,673,1,21,11,3,0.2727272727272727
45,KS00070IS000071OWRULETORA,2022-03-24T00:29:14Z,03,3,00,387.609,12249,0,2,10,4,0.4
46,KS00070IS000078OERULETORA,2022-03-24T00:25:17Z,03,3,00,367.815,11611,0,3,10,6,0.6
47,KS00070IS000486OE0COLBYRA,2022-03-24T00:25:21Z,03,3,00,302.42,9770,0,2,10,9,0.9
48,KS00070IS000489OW0COLBYRA,2022-03-24T00:29:41Z,03,3,00,311.371,10086,0,2,10,6,0.6
49,KS00070IS001319OEWAKEENRA,2022-03-24T00:29:04Z,03,3,00,168.535,5918,0,2,10,5,0.5
50,KS00070IS001327OWWAKEENRA,2022-03-24T00:26:49Z,03,3,00,181.937,6385,0,2,10,6,0.6
51,KS00070IS001871OERUSSELRA,2022-03-24T00:25:34Z,03,3,00,79.819,3401,0,1,8,4,0.5
52,KS00070IS001871OWRUSSELRA,2022-03-24T00:26:49Z,03,3,00,85.659,3736,0,1,8,2,0.25
53,KS00070IS002241OWELLSWORA,2022-03-24T00:26:41Z,03,3,00,59.7,2669,0,2,10,3,0.3
54,KS00070IS002246OEELLSWORA,2022-03-24T00:28:20Z,03,3,00,57.011,2500,0,2,10,4,0.4
55,KS00070IS002653OESOLOMORA,2022-03-24T00:27:09Z,03,3,00,124.305,4544,0,2,10,6,0.6
56,KS00070IS002653OWSOLOMORA,2022-03-24T00:25:22Z,03,3,00,120.054,4264,0,2,10,9,0.9
57,KS00070IS003095OWJUNCTIRA,2022-03-24T00:27:41Z,03,3,00,190.928,6393,0,2,10,8,0.8
58,KS00070IS003099OEJUNCTIRA,2022-03-24T00:29:36Z,03,3,00,198.533,6730,0,2,10,7,0.7
59,KS00070IS003365OEPAXICORA,2022-03-24T00:28:01Z,03,3,00,239.274,7857,0,2,15,11,0.7333333333333333
60,KS00070IS003365OWPAXICORA,2022-03-24T00:25:34Z,03,3,00,234.524,7668,0,2,15,12,0.8
61,KY00065IS0000020N65WELCOM,2022-03-24T00:20:01Z,03,3,00,181.511,7421,0,1,21,0,0.0
62,KY00065IS000020NSMARATHON,2022-03-24T00:21:01Z,03,3,00,179.147,7242,1,1,60,0,0.0
63,KY00065IS0000340NWEIGHS34,2022-03-24T00:20:06Z,03,3,00,175.871,7312,0,1,40,0,0.0
64,KY00065IS0005900N65NRA059,2022-03-24T00:20:03Z,03,3,00,101.672,4939,0,1,113,23,0.20353982300884957
65,KY00065IS0005900S65SRA059,2022-03-24T00:20:07Z,03,3,00,93.597,5008,0,1,109,87,0.7981651376146789
66,KY00065IS0011400S65SRA114,2022-03-24T00:20:10Z,03,3,00,77.461,4073,0,1,26,0,0.0
67,KY00075IS0000100N75WELCOM,2022-03-24T00:20:12Z,03,3,00,201.385,8558,0,1,15,0,0.0
68,KY00075IS0003300NWEIGHS33,2022-03-24T00:20:46Z,03,3,00,150.45,7114,0,1,50,0,0.0
69,KY00075IS0003400SWEIGHS34,2022-03-24T00:20:50Z,03,3,00,151.869,7354,0,1,40,0,0.0
70,KY00075IS0007500SWALTONWS,2022-03-24T00:20:56Z,03,3,00,217.86,7884,0,1,45,37,0.8222222222222222
71,KY00075IS0016800SCRITENWS,2022-03-24T00:20:52Z,03,3,00,198.485,7263,0,1,39,33,0.8461538461538461
72,KY00075IS0017700N75NRA177,2022-03-24T00:20:44Z,03,3,00,216.962,7774,0,1,53,50,0.9433962264150944
73,KY00075IS0017700S75SRA177,2022-03-24T00:20:47Z,03,3,00,212.545,7537,0,1,67,37,0.5522388059701493
74,MN00035IS0006810NHEATHCRK,2022-03-01T00:00:00Z,3,3,0,13.849,957,0,11,22,11,0.5
75,MN00035IS0013200SFORESTLK,2022-03-24T00:21:43Z,03,3,00,2.969,397,0,6,15,9,0.6
76,MN00094IS0009960ELKLATOKA,2022-03-24T00:20:13Z,03,3,00,9.167,805,0,9,38,18,0.47368421052631576
77,MN00094IS0015170EBIGSPUNK,2022-03-24T00:21:13Z,03,3,00,3.776,490,0,9,16,7,0.4375
78,MN00094IS0018700E0ENFIELD,2022-03-24T00:22:43Z,03,3,00,11.426,691,0,10,18,11,0.6111111111111112
79,MN00094IS0021500EELMCREEK,2022-03-24T00:22:13Z,03,3,00,3.517,471,0,8,15,1,0.06666666666666667
80,MN00094IS0025580W0STCROIX,2022-03-24T00:20:43Z,03,3,00,9.177,777,0,11,53,4,0.07547169811320754
81,OH00033US0009790EUS33,2022-03-24T00:20:20Z,03,3,00,119.338,4557,0,1,8,5,0.625
82,OH00033US0009790WUS33,2022-03-24T00:20:20Z,03,3,00,124.383,4765,0,1,8,3,0.375
83,OH00070IS0013050WLI70W,2022-03-24T00:20:20Z,03,3,00,9.531,691,0,1,66,13,0.19696969696969696
84,OH00070IS0013060ELI70E,2022-03-24T00:20:20Z,03,3,00,6.255,580,0,1,63,63,1.0
85,OH00070IS0021040EBI70E,2022-03-24T00:20:20Z,03,3,00,15.882,999,0,1,19,8,0.42105263157894735
86,OH00070IS0021050WBI70W,2022-03-24T00:20:20Z,03,3,00,7.799,637,0,1,24,11,0.4583333333333333
87,OH00075IS0002740NBI75N,2022-03-24T00:20:20Z,03,3,00,261.858,8727,0,1,18,6,0.3333333333333333
88,OH00075IS0002750SBI75S,2022-03-24T00:20:20Z,03,3,00,258.905,8974,0,1,18,3,0.16666666666666666
89,OH00075IS0011400NAI75N,2022-03-24T00:20:20Z,03,3,00,22.413,1027,0,1,19,10,0.5263157894736842
90,OH00075IS0011410SAI75S,2022-03-24T00:20:20Z,03,3,00,8.457,520,0,1,19,10,0.5263157894736842
91,OH00075IS0015280NHI75N,2022-03-24T00:20:20Z,03,3,00,9.902,658,0,1,18,5,0.2777777777777778
92,OH00075IS0015300SHI75S,2022-03-24T00:20:20Z,03,3,00,34.801,1434,0,1,18,11,0.6111111111111112
93,OH00075IS0017880NWI75N,2022-03-24T00:20:20Z,03,3,00,7.066,699,0,1,28,8,0.2857142857142857
94,OH00075IS0017910SWI75S,2022-03-24T00:20:20Z,03,3,00,26.195,1403,0,1,30,-6,-0.2
95,WI00039IS0011300SRSTARE11,2022-03-24T00:20:40Z,03,3,00,11.82,836,1,13,68,45,0.6617647058823529
96,WI00090IS0007400ERSTARE09,2022-03-24T00:22:34Z,03,3,00,14.309,1075,1,11,23,7,0.30434782608695654
97,WI00090IS0007500WRSTARE10,2022-03-24T00:24:30Z,03,3,00,27.309,1311,1,11,25,8,0.32
98,WI00090IS0011300WRSTARE12,2022-03-24T00:20:38Z,03,3,00,27.447,1402,1,11,63,24,0.38095238095238093
99,WI00090IS0016800ERSTARE17,2022-03-24T00:20:33Z,03,3,00,13.193,990,1,11,44,50,1.1363636363636365
100,WI00094IS0004300WRSTARE62,2022-03-24T00:20:13Z,03,3,00,5.607,553,1,11,25,5,0.2
101,WI00094IS000430OE0000RA61,2022-03-24T00:20:51Z,03,3,00,12.992,719,1,11,24,12,0.5
102,WI00094IS0012100WRSTARE54,2022-03-24T00:20:20Z,03,3,00,11.218,755,1,11,43,21,0.4883720930232558
103,WI00094IS0012400ERSTARE53,2022-03-24T00:20:56Z,03,3,00,27.844,1314,1,11,41,19,0.4634146341463415
104,WI00094IS0026100ERSTARE13,2022-03-24T00:20:54Z,03,3,00,28.401,1396,1,11,28,14,0.5
105,WI00094IS0026300WRSTARE14,2022-03-24T00:20:36Z,03,3,00,20.336,988,1,11,30,26,0.8666666666666667
